ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1050716,Ingvild Gåskjenn,F,26.0,NA,NA,NOR,NOR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050717,Lauretta Hanson,F,29.0,NA,NA,AUS,AUS,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050718,Grace Brown,F,32.0,168.0,NA,AUS,AUS,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050719,Justine Ghekiere,F,28.0,NA,NA,BEL,BEL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050720,Elena Cecchini,F,32.0,168.0,55.0,ITA,ITA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050721,Eri Yonamine,F,33.0,160.0,51.0,JPN,JPN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050722,Victoire Berteau,F,23.0,NA,NA,FRA,FRA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050723,Christina Schweinberger,F,27.0,NA,NA,AUT,AUT,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050724,Cecilie Uttrup Ludwig,F,28.0,NA,NA,DEN,DEN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050725,Marte Berg Edseth,F,25.0,NA,NA,NOR,NOR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050726,Niamh Fisher-Black,F,23.0,NA,NA,NZL,NZL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050727,Antonia Niedermaier,F,21.0,NA,NA,GER,GER,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050728,Ashleigh Moolman-Pasio,F,38.0,163.0,52.0,RSA,RSA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050729,Demi Vollering,F,27.0,NA,NA,NED,NED,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050730,Megan Armitage,F,27.0,NA,NA,IRL,IRL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050731,Julia Kopecký,F,19.0,NA,NA,CZE,CZE,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050732,Anniina Ahtosalo,F,20.0,NA,NA,FIN,FIN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050733,Audrey Cordon-Ragot,F,34.0,170.0,60.0,FRA,FRA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050734,Ruby Roseman-Gannon,F,25.0,NA,NA,AUS,AUS,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050735,Franziska Koch,F,24.0,NA,NA,GER,GER,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050736,Daniela Campos,F,22.0,165.0,64.0,POR,POR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050737,Eugenia Bujak,F,35.0,NA,NA,SLO,SLO,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050738,Margot Vanpachtenbeke,F,25.0,NA,NA,BEL,BEL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050739,Olivia Baril,F,26.0,NA,NA,CAN,CAN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050740,Agnieszka Skalniak-Sojka,F,27.0,NA,NA,POL,POL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050741,Juliette Labous,F,25.0,NA,NA,FRA,FRA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050742,Tamara Dronova,F,30.0,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050743,Arlenis Sierra,F,31.0,162.0,57.0,CUB,CUB,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050744,Emma Norsgaard Bjerg,F,24.0,NA,NA,DEN,DEN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050745,Paula Patiño,F,27.0,NA,NA,COL,COL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050746,Yanina Kuskova,F,22.0,NA,NA,UZB,UZB,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050747,Anna Kiesenhofer,F,33.0,NA,55.0,AUT,AUT,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050748,Julie Van de Velde,F,31.0,NA,NA,BEL,BEL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050749,Elisa Balsamo,F,26.0,165.0,53.0,ITA,ITA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050750,Silvia Persico,F,26.0,NA,NA,ITA,ITA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050751,Kim Cadzow,F,22.0,NA,NA,NZL,NZL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050752,Elena Hartmann,F,33.0,NA,NA,SUI,SUI,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050753,Ellen van Dijk,F,37.0,182.0,71.0,NED,NED,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050754,Urška Pintar,F,38.0,NA,NA,SLO,SLO,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050755,Catalina Soto,F,23.0,NA,NA,CHI,CHI,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050756,Hanna Tserakh,F,25.0,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050757,Antri Christoforou,F,32.0,166.0,53.0,CYP,CYP,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050758,Mireia Benito,F,27.0,NA,NA,ESP,ESP,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050759,Lee Sze Wing,F,23.0,NA,NA,HKG,HKG,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050760,Linda Zanetti,F,22.0,NA,NA,SUI,SUI,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050761,Jelena Erić,F,28.0,NA,NA,SRB,SRB,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050762,Yuliya Biriukova,F,26.0,NA,NA,UKR,UKR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050763,Vera Looser,F,30.0,168.0,57.0,NAM,NAM,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050764,Anastasia Carbonari,F,24.0,NA,NA,LAT,LAT,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050765,Olga Zabelinskaya,F,44.0,175.0,61.0,UZB,UZB,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050766,Nora Jenčušová,F,22.0,NA,NA,SVK,SVK,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050767,Alyona Ivanchenko,F,20.0,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050768,Nguyễn Thị Thật,F,31.0,NA,NA,VIE,VIE,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050769,Ana Vitória Magalhães,F,23.0,NA,NA,BRA,BRA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050770,Fariba Hashimi,F,21.0,NA,NA,AFG,AFG,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050771,Rebecca Koerner,F,23.0,NA,NA,DEN,DEN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050772,Rotem Gafinovitz,F,32.0,NA,NA,ISR,ISR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050773,Phetdarin Somrat,F,29.0,NA,NA,THA,THA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050774,Tiffany Keep,F,23.0,NA,NA,RSA,RSA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050775,Kimberley Le Court,F,28.0,NA,NA,MRI,MRI,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050776,Tang Xin,F,23.0,158.0,58.0,CHN,CHN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050777,Song Min-Ji,F,26.0,NA,NA,KOR,KOR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050778,Nesrine Houili,F,20.0,NA,NA,ALG,ALG,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050779,Marcela Prieto,F,32.0,NA,NA,MEX,MEX,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050780,Safia Al-Sayegh,F,22.0,NA,NA,UAE,UAE,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050781,Milagro Mena,F,31.0,NA,NA,CRC,CRC,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050782,Nur Aisyah Mohamad Zubir,F,26.0,NA,NA,MAS,MAS,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050783,Ese Ukpeseraye,F,25.0,NA,NA,NGR,NGR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050784,Awa Bamogo,F,25.0,NA,NA,BUR,BUR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050785,Yulduz Hashimi,F,24.0,NA,NA,AFG,AFG,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050786,Diane Ingabire,F,22.0,NA,NA,RWA,RWA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050787,Eyeru Gebru,F,27.0,NA,NA,EOR,EOR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Road Race, Women",NA
1050788,Grace Brown,F,32.0,168.0,NA,AUS,AUS,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",Gold
1050789,Anna Henderson,F,25.0,NA,NA,GBR,GBR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",Silver
1050790,Chloé Dygert,F,27.0,176.0,66.0,USA,USA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",Bronze
1050791,Juliette Labous,F,25.0,NA,NA,FRA,FRA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050792,Demi Vollering,F,27.0,NA,NA,NED,NED,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050793,Lotte Kopecky,F,28.0,171.0,66.0,BEL,BEL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050794,Kim Cadzow,F,22.0,NA,NA,NZL,NZL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050795,Elisa Longo Borghini,F,32.0,170.0,59.0,ITA,ITA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050796,Audrey Cordon-Ragot,F,34.0,170.0,60.0,FRA,FRA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050797,Christina Schweinberger,F,27.0,NA,NA,AUT,AUT,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050798,Ellen van Dijk,F,37.0,182.0,71.0,NED,NED,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050799,Agnieszka Skalniak-Sojka,F,27.0,NA,NA,POL,POL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050800,Mieke Kröger,F,30.0,181.0,78.0,GER,GER,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050801,Emma Norsgaard Bjerg,F,24.0,NA,NA,DEN,DEN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050802,Antonia Niedermaier,F,21.0,NA,NA,GER,GER,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050803,Eugenia Bujak,F,35.0,NA,NA,SLO,SLO,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050804,Elena Hartmann,F,33.0,NA,NA,SUI,SUI,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050805,Marta Lach,F,27.0,NA,NA,POL,POL,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050806,Taylor Knibb,F,26.0,NA,NA,USA,USA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050807,Olivia Baril,F,26.0,NA,NA,CAN,CAN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050808,Tamara Dronova,F,30.0,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050809,Mireia Benito,F,27.0,NA,NA,ESP,ESP,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050810,Olga Zabelinskaya,F,44.0,175.0,61.0,UZB,UZB,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050811,Cecilie Uttrup Ludwig,F,28.0,NA,NA,DEN,DEN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050812,Nora Jenčušová,F,22.0,NA,NA,SVK,SVK,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050813,Yulduz Hashimi,F,24.0,NA,NA,AFG,AFG,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050814,Yuliya Biriukova,F,26.0,NA,NA,UKR,UKR,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050815,Julia Kopecký,F,19.0,NA,NA,CZE,CZE,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050816,Hanna Tserakh,F,25.0,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050817,Anniina Ahtosalo,F,20.0,NA,NA,FIN,FIN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050818,Urška Pintar,F,38.0,NA,NA,SLO,SLO,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050819,Tang Xin,F,23.0,158.0,58.0,CHN,CHN,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050820,Anna Kiesenhofer,F,33.0,NA,55.0,AUT,AUT,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050821,Phetdarin Somrat,F,29.0,NA,NA,THA,THA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1050822,Diane Ingabire,F,22.0,NA,NA,RWA,RWA,2024 Summer,2024,Summer,Paris,Cycling Road,"Cycling Road Time Trial, Individual, Women",NA
1000000,Franjo von Allmen,M,24.0,NA,NA,SUI,SUI,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",Gold
1000001,Giovanni Franzoni,M,24.0,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",Silver
1000002,Dominik Paris,M,36.0,184.0,100.0,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",Bronze
1000003,Marco Odermatt,M,28.0,NA,NA,SUI,SUI,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000004,Alexis Monney,M,26.0,NA,NA,SUI,SUI,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000005,Vincent Kriechmayr,M,34.0,186.0,93.0,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000006,Daniel Hemetsberger,M,34.0,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000007,Nils Allègre,M,32.0,180.0,85.0,FRA,FRA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000008,Jack Crawford,M,28.0,175.0,82.0,CAN,CAN,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000009,Kyle Negomir,M,27.0,NA,NA,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000010,Mattia Casse,M,35.0,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000011,Miha Hrobat,M,30.0,174.0,84.0,SLO,SLO,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000012,Bryce Bennett,M,33.0,201.0,100.0,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000013,Cameron Alexander,M,28.0,NA,NA,CAN,CAN,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000014,Raphael Haaser,M,28.0,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000015,Martin Čater,M,33.0,176.0,87.0,SLO,SLO,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000016,Florian Schieder,M,30.0,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000017,Ryan Cochran-Siegle,M,33.0,185.0,91.0,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000018,Sam Morse,M,29.0,NA,NA,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000019,Elian Lehto,M,25.0,NA,NA,FIN,FIN,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000020,Simon Jocher,M,29.0,NA,NA,GER,GER,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000021,Nils Alphand,M,29.0,NA,NA,FRA,FRA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000022,Stefan Rogentin,M,31.0,NA,NA,SUI,SUI,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000023,Jan Zabystřan,M,28.0,191.0,85.0,CZE,CZE,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000024,Jeffrey Read,M,28.0,NA,NA,CAN,CAN,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000025,Stefan Babinsky,M,29.0,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000026,Alban Elezi Cannaferina,M,22.0,NA,NA,FRA,FRA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000027,Brodie Seger,M,30.0,NA,NA,CAN,CAN,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000028,Marco Pfiffner,M,31.0,191.0,93.0,LIE,LIE,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000029,Barnabás Szőllős,M,27.0,176.0,80.0,ISR,ISR,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000030,Arnaud Alessandria,M,32.0,185.0,92.0,MON,MON,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000031,Elvis Opmanis,M,28.0,178.0,92.0,LAT,LAT,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000032,Dmytro Shepiuk,M,20.0,NA,NA,UKR,UKR,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000033,Cormac Comerford,M,29.0,NA,NA,IRL,IRL,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000034,Maxence Muzaton,M,35.0,179.0,81.0,FRA,FRA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000035,Adrian Smiseth Sejersted,M,31.0,185.0,NA,NOR,NOR,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Downhill, Men",NA
1000036,Franjo von Allmen,M,24.0,NA,NA,SUI,SUI,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",Gold
1000037,Ryan Cochran-Siegle,M,33.0,185.0,91.0,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",Silver
1000038,Marco Odermatt,M,28.0,NA,NA,SUI,SUI,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",Bronze
1000039,Nils Allègre,M,32.0,180.0,85.0,FRA,FRA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000040,Raphael Haaser,M,28.0,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000041,Giovanni Franzoni,M,24.0,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000042,Vincent Kriechmayr,M,34.0,186.0,93.0,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000043,Fredrik Møller,M,25.0,NA,NA,NOR,NOR,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000044,Stefan Rogentin,M,31.0,NA,NA,SUI,SUI,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000045,Alexis Monney,M,26.0,NA,NA,SUI,SUI,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000046,Christof Innerhofer,M,41.0,186.0,90.0,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000047,Adrian Smiseth Sejersted,M,31.0,185.0,NA,NOR,NOR,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000048,Miha Hrobat,M,30.0,174.0,84.0,SLO,SLO,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000049,Marco Schwarz,M,30.0,184.0,88.0,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000050,Alban Elezi Cannaferina,M,22.0,NA,NA,FRA,FRA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000051,Jack Crawford,M,28.0,175.0,82.0,CAN,CAN,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000052,Simon Jocher,M,29.0,NA,NA,GER,GER,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000053,Cameron Alexander,M,28.0,NA,NA,CAN,CAN,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000054,Jan Zabystřan,M,28.0,191.0,85.0,CZE,CZE,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000055,Martin Čater,M,33.0,176.0,87.0,SLO,SLO,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000056,Stefan Babinsky,M,29.0,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000057,Brodie Seger,M,30.0,NA,NA,CAN,CAN,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000058,Sam Morse,M,29.0,NA,NA,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000059,Mattia Casse,M,35.0,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000060,Elian Lehto,M,25.0,NA,NA,FIN,FIN,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000061,Kyle Negomir,M,27.0,NA,NA,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000062,Simen Sellæg,M,22.0,NA,NA,NOR,NOR,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
1000063,Tiziano Gravier,M,23.0,NA,NA,ARG,ARG,2026 Winter,2026,Winter,Milano-Cortina,Alpine Skiing,"Alpine Skiing Super G, Men",NA
